"controle";"categoria";"tipo";"calibre";"marca";"quantidade";"origem"
"12567921-2021";1;"pistola";".380";"glock";1;1
"16147821-2021";1;"revólver";"32";"rossi";1;2
"17326211-2021";1;"espingarda";"indeterminado";"indeterminado";1;1
"17326211-2021";1;"espingarda";"indeterminado";"não identificada";1;1
"22310541-2021";1;"pistola";"9 mm luger (9x19mm)";"não identificada";1;1
"31756711-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"37609321-2021";1;"revólver";".32";"rossi";1;2
"45486081-2021";1;"pistola";".32 auto";"taurus";1;1
"59650491-2021";1;"pistola";".40";"glock";1;1
"62566071-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"82423071-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"92802671-2021";1;"pistola";"9 mm parabellum (9x19mm)";"taurus";1;2
"94096561-2021";1;"revólver";".38 special (9 x 29,5 mm)";"indeterminado";1;1
"95349481-2021";1;"pistola";"9 mm";"canik";1;1
"17088561-2021";1;"revólver";".38";"taurus";1;2
"32328301-2021";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"44919471-2021";1;"pistola";"9 mm";"glock";1;1
"49318511-2021";1;"revólver";".22 long";"s&w";1;1
"52650701-2021";1;"revólver";".38";"taurus";1;2
"82301891-2021";1;"revólver";".32 s&w long";"indeterminado";1;1
"93315621-2021";1;"pistola";"9 mm luger (9x19mm)";"não identificada";1;1
"93315621-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;1
"98876671-2021";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"99229241-2021";1;"espingarda";".32";"indeterminado";1;1
"00336131-2021";1;"pistola";"9 mm";"indeterminado";1;1
"00336131-2021";1;"pistola";".40 s&w (10 x 22)";"ruger";1;1
"04070941-2021";1;"pistola";".40";"taurus";1;2
"04070941-2021";1;"pistola";"9 mm";"taurus";1;2
"16244451-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"17242971-2021";1;"revólver";".45";"rossi";1;88
"19927891-2021";1;"revólver";".38";"s&w";1;1
"30889221-2021";1;"revólver";".38";"indeterminado";1;1
"35023441-2021";1;"revólver";".38";"taurus";1;2
"41229051-2021";1;"espingarda";"28";"não identificada";1;1
"49922291-2021";1;"revólver";".32";"taurus";1;2
"50747361-2021";1;"revólver";".38";"taurus";1;2
"51821281-2021";1;"pistola";".380";"taurus";1;2
"65825371-2021";1;"revólver";"32";"taurus";1;2
"68488271-2021";1;"revólver";".32 s&w short";"indeterminado";1;1
"86965971-2021";1;"revólver";".38";"orbea hermanos";1;1
"89731921-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"91356141-2021";1;"pistola";"9 mm";"s/marca";1;88
"93492381-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"01674391-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"14929771-2021";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"29301801-2021";1;"revólver";".38";"rossi";1;2
"34514861-2021";1;"espingarda";"indeterminado";"indeterminado";1;1
"47614711-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"52311211-2021";1;"revólver";"32";"taurus";1;2
"77355651-2021";1;"pistola";"9 mm";"canik";1;1
"81966791-2021";1;"pistola";"9 mm";"taurus";1;2
"81966791-2021";1;"revólver";".38 spl curto";"taurus";1;2
"81966791-2021";1;"submetralhadora";"9 mm";"não identificada";1;2
"89388151-2021";1;"pistola";"9 mm luger (9x19mm)";"fm";1;1
"93069731-2021";1;"pistola";"9 mm luger (9x19mm)";"fn";1;1
"93069731-2021";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"97886051-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;1
"04688801-2021";1;"pistola";".40";"taurus";1;2
"04740711-2021";1;"pistola";"9 mm";"bersa";1;1
"05060071-2021";1;"pistola";"9 mm parabellum (9x19mm)";"glock";1;1
"12422331-2021";1;"pistola";".380";"taurus";1;1
"12422331-2021";1;"revólver";".38";"rossi";1;1
"12422331-2021";1;"revólver";".38";"rossi";1;1
"27141311-2021";1;"pistola";"9 mm";"sarsilmaz";1;1
"33208561-2021";1;"pistola";"9 mm";"indeterminado";1;1
"37704271-2021";1;"pistola";".380 auto (9x17 mm)";"taurus";1;1
"43840521-2021";1;"pistola";".380";"indeterminado";1;1
"46062761-2021";1;"garrucha";".320";"castelo";1;1
"53281771-2021";1;"revólver";".32";"colt";1;1
"62686011-2021";1;"pistola";".380";"taurus";1;2
"64272931-2021";1;"revólver";".38";"taurus";1;2
"67142421-2021";1;"revólver";".38";"taurus";1;2
"80975141-2021";1;"pistola";".40";"indeterminado";1;1
"80975141-2021";1;"revólver";".38";"taurus";1;2
"87093391-2021";1;"pistola";"9 mm luger (9x19mm)";"cz";1;1
"88343611-2021";1;"pistola";"9 mm";"glock";1;1
"94623481-2021";1;"revólver";".38 spl";"taurus";1;2
"94939931-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"97733231-2021";1;"revólver";"22";"taurus";1;2
"07168431-2021";1;"garrucha";".320";"indeterminado";1;2
"07700671-2021";1;"revólver";".38";"taurus";1;2
"07713271-2021";1;"outros";"indeterminado";"indeterminado";1;1
"09860561-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"13069291-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"25259461-2021";1;"pistola";"9 mm";"taurus";1;1
"30449581-2021";1;"pistola";".380 acp (9x17 mm)";"imbel";1;2
"40327291-2021";1;"revólver";"22";"rossi";1;2
"41511541-2021";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"41511541-2021";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"41858921-2021";1;"pistola";"7,65 mm";"walther";1;1
"44821871-2021";1;"pistola";"9 mm";"indeterminado";1;1
"49122551-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"50040121-2021";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"50302151-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"50302151-2021";1;"pistola";"9 mm";"taurus";1;2
"51198811-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"51700481-2021";1;"revólver";".38";"taurus";1;2
"60591141-2021";1;"pistola";"9 mm";"taurus";1;2
"64111461-2021";1;"revólver";".38";"rossi";1;2
"68544711-2021";1;"espingarda";".22 long";"cbc";1;2
"71977801-2021";1;"pistola";"9 mm parabellum (9x19mm)";"glock";1;1
"72455291-2021";1;"pistola";"9 mm";"indeterminado";1;1
"86281461-2021";1;"pistola";"9 mm";"indeterminado";1;1
"87616151-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"88210091-2021";1;"submetralhadora";"9 mm";"s/marca";1;88
"90397921-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"00591251-2021";1;"revólver";"indeterminado";"indeterminado";1;2
"10503691-2021";1;"pistola";"9 mm";"bersa";1;1
"12718181-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"12900541-2021";1;"pistola";"9 mm";"taurus";1;2
"17507011-2021";1;"espingarda";"12";"winchester";1;1
"22163301-2021";1;"pistola";"9 mm";"indeterminado";1;1
"27533981-2021";1;"revólver";".38";"rossi";1;2
"29336241-2021";1;"pistola";"9 mm luger (9x19mm)";"i.m.i.";1;1
"37704361-2021";1;"pistola";".380";"taurus";1;2
"39819031-2021";1;"pistola";"9 mm";"girsan";1;1
"45243791-2021";1;"revólver";"indeterminado";"taurus";1;1
"48290251-2021";1;"revólver";".38";"não identificada";1;1
"48290251-2021";1;"revólver";".32";"ina";1;2
"65662311-2021";1;"pistola";".380";"imbel";1;2
"85311021-2021";1;"pistola";"9 mm parabellum (9x19mm)";"não identificada";1;1
"85311021-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;1
"86978561-2021";1;"pistola";"9 mm";"s/marca";1;1
"86978561-2021";1;"pistola";"9 mm";"s/marca";1;1
"89631091-2021";1;"revólver";".32";"indeterminado";1;1
"94429231-2021";1;"pistola";"9 mm luger (9x19mm)";"girsan";1;1
"99105121-2021";1;"revólver";".38";"taurus";1;1
"03450371-2021";1;"revólver";"indeterminado";"taurus";1;1
"04670571-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;1
"09453251-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"15627721-2021";1;"pistola";"9 mm";"canik";1;1
"20663521-2021";1;"pistola";".45 acp (11,43x23 mm)";"fmap";1;1
"49022971-2021";1;"revólver";".38";"rossi";1;1
"55026261-2021";1;"revólver";".32";"indeterminado";1;1
"66862511-2021";1;"pistola";".380";"taurus";1;2
"88412231-2021";1;"espingarda";"36";"indeterminado";1;1
"88880161-2021";1;"pistola";".380";"taurus";1;2
"92159711-2021";1;"revólver";".38";"rossi";1;2
"04133531-2021";1;"pistola";".40";"indeterminado";1;1
"04449921-2021";1;"revólver";".38 spl";"taurus";1;1
"27351561-2021";1;"revólver";".32";"taurus";1;2
"27454081-2021";1;"pistola";"9 mm";"glock";1;1
"34869351-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"57244201-2021";1;"revólver";".38";"taurus";1;1
"59323291-2021";1;"revólver";"indeterminado";"taurus";1;1
"62174831-2021";1;"pistola";"9 mm luger (9x19mm)";"não identificada";1;1
"73778201-2021";1;"pistola";"9 mm";"glock";1;1
"76084111-2021";1;"outros";"9 x 23 mm";"indeterminado";1;1
"83364401-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"90329381-2021";1;"revólver";".38";"taurus";1;2
"96437291-2021";1;"arma de fabricação caseira";"9 mm parabellum (9x19mm)";"não identificada";1;2
"01721161-2021";1;"pistola";"9 mm parabellum (9x19mm)";"llama";1;1
"07907681-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"09124571-2021";1;"revólver";".38";"não identificada";1;1
"10318161-2021";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"10589371-2021";1;"pistola";".22 lr";"bersa";1;1
"16152021-2021";1;"fuzil";"indeterminado";"indeterminado";1;1
"20820871-2021";1;"revólver";".22 long";"rossi";1;2
"28676841-2021";1;"revólver";".38";"taurus";1;2
"32844371-2021";1;"pistola";"9 mm luger (9x19mm)";"canik";1;2
"39528451-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"54775971-2021";1;"espingarda";"indeterminado";"indeterminado";1;1
"57212551-2021";1;"pistola";".40";"não identificada";1;1
"58948101-2021";1;"pistola";".40";"taurus";1;2
"58948101-2021";1;"pistola";".45";"taurus";1;2
"58948101-2021";1;"revólver";".38";"taurus";1;2
"67116881-2021";1;"garrucha";".22 lr";"rossi";1;2
"76071911-2021";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"76534261-2021";1;"revólver";".38";"taurus";1;2
"76534261-2021";1;"submetralhadora";"9 mm";"amt";1;1
"80048901-2021";1;"espingarda";"12";"não identificada";1;1
"80048901-2021";1;"espingarda";"12";"outros";1;1
"95679611-2021";1;"espingarda";"28";"rossi";1;2
"95897761-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"96483891-2021";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"96483891-2021";1;"pistola";".380 auto (9x17 mm)";"taurus";1;1
"08203301-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"08203301-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"12644471-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"15188751-2021";1;"revólver";".38";"não identificada";1;1
"29618051-2021";1;"pistola";".40";"indeterminado";1;1
"40157591-2021";1;"pistola";"9 mm";"indeterminado";1;1
"46255991-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"59964541-2021";1;"revólver";".32";"taurus";1;2
"69192451-2021";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"80291291-2021";1;"revólver";".38";"taurus";1;1
"80291291-2021";1;"revólver";".38";"taurus";1;1
"85332841-2021";1;"pistola";"9 mm parabellum (9x19mm)";"sarsilmaz";1;1
"99221041-2021";1;"revólver";".38 spl";"s&w";1;1
"02079151-2021";1;"pistola";"9 mm";"taurus";1;2
"03865831-2021";1;"revólver";".38";"indeterminado";1;1
"11712311-2021";1;"pistola";"9 mm";"s&w";1;1
"19669941-2021";1;"revólver";".38";"taurus";1;2
"22226631-2021";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"24229031-2021";1;"revólver";".38";"rossi";1;2
"27006141-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"30191121-2021";1;"pistola";"9 mm";"bersa";1;1
"38014331-2021";1;"pistola";"9 mm";"indeterminado";1;1
"38014331-2021";1;"pistola";"9 mm";"indeterminado";1;1
"38364411-2021";1;"pistola";".380";"taurus";1;2
"41955451-2021";1;"revólver";".38 spl";"taurus";1;1
"44375141-2021";1;"espingarda";"12";"cbc";1;2
"44375141-2021";1;"pistola";".380";"taurus";1;2
"44492291-2021";1;"espingarda";".22 long";"indeterminado";1;1
"45561671-2021";1;"pistola";"9 mm";"glock";1;1
"49028761-2021";1;"revólver";"32";"ina";1;2
"54745111-2021";1;"pistola";".380";"taurus";1;2
"57313091-2021";1;"revólver";".38";"taurus";1;2
"59011091-2021";1;"revólver";".38";"taurus";1;2
"60197721-2021";1;"fuzil";"5,56 mm";"taurus";1;2
"87009091-2021";1;"fuzil";"5,56 mm";"não identificada";1;1
"88302491-2021";1;"pistola";"9 mm";"cz";1;1
"03438971-2021";1;"pistola";".40";"imbel";1;2
"04604161-2021";1;"pistola";"9 mm";"indeterminado";1;1
"04789171-2021";1;"revólver";".32 s&w";"s&w";1;1
"10798001-2021";1;"pistola";"9 mm";"não identificada";1;1
"11559801-2021";1;"pistola";"9 mm";"indeterminado";1;1
"11559801-2021";1;"revólver";".38";"indeterminado";1;1
"15392261-2021";1;"pistola";".380";"taurus";1;1
"16291181-2021";1;"pistola";"9 mm";"glock";1;1
"16883381-2021";1;"garrucha";".38";"indeterminado";1;1
"17612651-2021";1;"revólver";".38";"indeterminado";1;1
"20121501-2021";1;"pistola";"9 mm";"cz";1;1
"21494141-2021";1;"pistola";"9 mm";"cz";1;1
"21523031-2021";1;"pistola";".45";"colt";1;1
"33836821-2021";1;"espingarda";"28";"indeterminado";1;1
"39992411-2021";1;"revólver";".32";"taurus";1;2
"41253591-2021";1;"revólver";".38";"não identificada";1;1
"67403011-2021";1;"pistola";"9 mm";"taurus";1;2
"75917651-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"75917651-2021";1;"pistola";"9 mm";"indeterminado";1;1
"82132561-2021";1;"espingarda";"12";"outros";1;1
"82444921-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"89341011-2021";1;"pistola";"9 mm";"não identificada";1;1
"05108291-2021";1;"pistola";"9 mm";"indeterminado";1;1
"22978681-2021";1;"pistola";".380";"taurus";1;2
"26697241-2021";1;"pistola";"9 mm";"bersa";1;1
"39997781-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"62243291-2021";1;"pistola";"9 mm";"indeterminado";1;1
"63521241-2021";1;"revólver";".32 s&w long";"rossi";1;2
"63999551-2021";1;"pistola";"9 mm";"zigana";1;1
"68051641-2021";1;"espingarda";".32";"cbc";1;2
"68051641-2021";1;"revólver";".38";"s&w";1;1
"73313821-2021";1;"revólver";"indeterminado";"colt";1;1
"86468161-2021";1;"espingarda";".22 long";"urko";1;2
"88376381-2021";1;"revólver";".38";"rossi";1;2
"05414381-2021";1;"pistola";".45";"indeterminado";1;1
"06516741-2021";1;"revólver";"indeterminado";"indeterminado";1;1
"22387381-2021";1;"espingarda";"36";"indeterminado";1;1
"40356851-2021";1;"revólver";".38 spl";"taurus";1;1
"48688281-2021";1;"pistola";"9 mm parabellum (9x19mm)";"não identificada";1;1
"63112241-2021";1;"pistola";".380";"taurus";1;2
"72415801-2021";1;"revólver";".38 spl";"rossi";1;1
"96251231-2021";1;"pistola";".40";"glock";1;1
"15479101-2021";1;"pistola";".380";"taurus";1;2
"36268741-2021";1;"pistola";"9 mm";"indeterminado";1;1
"46456311-2021";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"53929621-2021";1;"fuzil";"5,56 mm";"colt";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"não identificada";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"não identificada";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"53929621-2021";1;"fuzil";"5,56 mm";"não identificada";1;1
"53929621-2021";1;"pistola";"9 mm";"não identificada";1;1
"53929621-2021";1;"pistola";"9 mm";"não identificada";1;1
"53929621-2021";1;"pistola";"9 mm";"não identificada";1;1
"53929621-2021";1;"pistola";"9 mm";"não identificada";1;1
"53929621-2021";1;"pistola";"9 mm";"não identificada";1;1
"59243861-2021";1;"pistola";".380";"imbel";1;2
"63879961-2021";1;"pistola";"9 mm";"taurus";1;2
"66421881-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"66488061-2021";1;"pistola";"9 mm";"fm";1;1
"73275581-2021";1;"revólver";".38";"rossi";1;2
"73275581-2021";1;"revólver";".38";"taurus";1;2
"90653221-2021";1;"revólver";".38";"taurus";1;2
"96888471-2021";1;"revólver";".38";"rossi";1;2
"00175951-2021";1;"carabina";".22 lr";"urko";1;2
"21955661-2021";1;"outros";"indeterminado";"indeterminado";1;1
"29221481-2021";1;"pistola";".45";"indeterminado";1;1
"32997641-2021";1;"pistola";"9 mm";"canik";1;1
"33835351-2021";1;"revólver";".38";"taurus";1;88
"34267531-2021";1;"revólver";"indeterminado";"indeterminado";1;1
"34331311-2021";1;"pistola";"9 mm";"canik";1;1
"47096391-2021";1;"espingarda";"12";"outros";1;1
"47375061-2021";1;"arma de fabricação caseira";"28";"não identificada";1;1
"47375061-2021";1;"arma de fabricação caseira";"28";"não identificada";1;88
"47375061-2021";1;"arma de fabricação caseira";"28";"não identificada";1;88
"47375061-2021";1;"espingarda";"24";"não identificada";1;1
"47375061-2021";1;"espingarda";"36";"não identificada";1;1
"47375061-2021";1;"espingarda";"32";"não identificada";1;1
"56473731-2021";1;"revólver";".38";"taurus";1;2
"86400011-2021";1;"fuzil";"5,56 mm";"colt";1;1
"87768671-2021";1;"pistola";"9 mm";"indeterminado";1;1
"05853791-2021";1;"espingarda";"12";"cbc";1;2
"05853791-2021";1;"pistola";"9 mm";"girsan";1;1
"20414251-2021";1;"pistola";"9 mm";"não identificada";1;1
"27944591-2021";1;"pistola";"9 mm";"taurus";1;2
"27944591-2021";1;"revólver";".38";"taurus";1;2
"34787191-2021";1;"revólver";".38";"taurus";1;2
"34787191-2021";1;"revólver";".32";"taurus";1;2
"37886361-2021";1;"revólver";".32";"taurus";1;2
"45144951-2021";1;"pistola";"9 mm";"indeterminado";1;1
"50733591-2021";1;"revólver";".38";"rossi";1;2
"53376491-2021";1;"pistola";".40";"indeterminado";1;1
"53376491-2021";1;"pistola";".45";"indeterminado";1;1
"59657091-2021";1;"pistola";".40";"taurus";1;2
"59657091-2021";1;"revólver";".38";"taurus";1;2
"66248231-2021";1;"revólver";".38";"não identificada";1;1
"77471181-2021";1;"pistola";"9 mm";"indeterminado";1;1
"81218351-2021";1;"pistola";".45";"indeterminado";1;1
"84545791-2021";1;"espingarda";".22 lr";"winchester";1;1
"99624021-2021";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"05015191-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"05369631-2021";1;"espingarda";"28";"indeterminado";1;1
"28578021-2021";1;"revólver";".22 lr";"cbc";1;2
"28578021-2021";1;"revólver";".22 lr";"cbc";1;2
"30647181-2021";1;"pistola";"9 mm";"taurus";1;1
"33783511-2021";1;"pistola";".380";"taurus";1;2
"33783511-2021";1;"revólver";".38";"taurus";1;2
"38087821-2021";1;"revólver";".45";"s&w";1;1
"42605091-2021";1;"revólver";".22 lr";"rossi";1;2
"42727661-2021";1;"espingarda";"indeterminado";"indeterminado";1;1
"54277591-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"64439211-2021";1;"pistola";".380";"taurus";1;2
"69388831-2021";1;"pistola";"indeterminado";"indeterminado";1;1
"71728631-2021";1;"pistola";"9 mm";"taurus";1;2
"75686501-2021";1;"pistola";"9 mm";"indeterminado";1;1
"79658251-2021";1;"pistola";"9 mm";"indeterminado";1;1
"79658251-2021";1;"pistola";"9 mm";"indeterminado";1;1
"96250181-2021";1;"pistola";"9 mm";"glock";1;1
"97444151-2021";1;"revólver";".38";"taurus";1;2
"01606631-2021";1;"garrucha";"indeterminado";"indeterminado";1;1
"01606631-2021";1;"carabina";"indeterminado";"indeterminado";1;1
"04653171-2021";1;"pistola";"9 mm luger (9x19mm)";"cz";1;1
"05582311-2021";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"06260551-2021";1;"pistola";"9 mm luger (9x19mm)";"girsan";1;1
"06444071-2021";1;"fuzil";"5,56 mm";"indeterminado";1;1
"08282571-2021";1;"pistola";"9 mm";"taurus";1;2
"33647771-2021";1;"pistola";".380";"taurus";1;1
"38305131-2021";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"51218761-2021";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"53582431-2021";1;"pistola";"9 mm";"bersa";1;1
"71237311-2021";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"71237311-2021";1;"pistola";"9 mm luger (9x19mm)";"girsan";1;1
"74467041-2021";1;"revólver";".38";"rossi";1;2
"74951951-2021";1;"revólver";".32";"taurus";1;2
"83942281-2021";1;"pistola";"9 mm";"canik";1;1
"89548491-2021";1;"pistola";".40";"taurus";1;88
"96941551-2021";1;"pistola";"9 mm";"taurus";1;1
"14438661-2021";1;"revólver";".32 s&w long";"não identificada";1;1
"18164921-2021";1;"revólver";".38";"indeterminado";1;1
"20299191-2021";1;"espingarda";"36";"não identificada";1;1
"36262871-2021";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"36262871-2021";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
